"Speed","Radius_big","Radius_small","Length","Pressure_1","Pressure_2","Viscosity","Kf_a","Kf_b","Kf_c","","","",""
"71.5","4.7","0.6","287.4","60.3","35.6","0.007","-3.2","0","72.5","","","",""
"0.5","1.0","0.4","926.6","9.7","4.7","0.002","-0.6","0","0.6","","","",""
"51.4","2.9","2.2","369.9","108.3","62.3","0.002","-14.0","0","116.3","","","",""
"1486.0","2.8","1.4","48.6","192.9","11.4","0.004","-243.9","0","1971.5","","","",""
"11.2","2.9","0.7","900.2","154.6","137.5","0.003","-1.4","0","11.9","","","",""
"69.4","4.0","2.3","364.9","60.6","8.1","0.005","-6.5","0","103.6","","","",""
"41.4","3.0","2.0","248.1","97.3","84.4","0.002","-7.7","0","71.3","","","",""
"118.2","2.5","1.2","96.8","90.6","22.4","0.007","-24.1","0","151.9","","","",""
"34.4","2.0","0.1","322.7","69.3","31.5","0.003","-8.9","0","34.5","","","",""
"26.2","1.9","0.5","226.9","92.8","39.8","0.008","-7.5","0","28.1","","","",""
"2.7","0.8","0.5","368.2","199.7","116.8","0.009","-6.5","0","4.5","","","",""
"100.6","4.3","2.3","811.1","49.3","16.3","0.001","-7.8","0","143.1","","","",""
"12.6","1.3","0.9","713.7","137.8","12.2","0.003","-13.6","0","22.7","","","",""
"1.5","1.6","0.4","572.1","10.6","5.1","0.004","-0.6","0","1.5","","","",""
"12.9","4.3","4.0","486.1","88.2","40.0","0.005","-5.2","0","98.1","","","",""
"1.7","0.5","0.2","296.0","41.6","9.2","0.003","-8.1","0","2.0","","","",""
"62.5","2.1","0.4","459.7","92.1","16.2","0.003","-15.0","0","65.3","","","",""
"2.0","4.6","2.3","650.4","55.8","55.1","0.002","-0.1","0","2.6","","","",""
"97.6","3.4","0.6","673.4","166.7","33.2","0.006","-8.6","0","100.5","","","",""
"0.1","0.3","0.3","435.1","168.1","105.9","0.001","-29.9","0","3.2","","","",""
"13.9","1.8","1.4","193.1","132.0","120.5","0.001","-12.8","0","39.8","","","",""
"160.9","1.2","0.9","37.6","132.0","41.5","0.002","-242.0","0","352.7","","","",""
"68.7","3.6","1.6","483.2","195.8","94.7","0.008","-6.7","0","86.4","","","",""
"249.5","4.6","2.0","282.8","52.6","32.3","0.001","-14.7","0","308.7","","","",""
"12.2","1.9","0.6","988.3","135.7","12.9","0.009","-3.6","0","13.6","","","",""
"57.0","0.9","0.4","16.0","170.1","131.6","0.007","-92.6","0","73.9","","","",""
"1.1","0.2","0.1","302.5","184.0","121.0","0.002","-28.5","0","1.7","","","",""
"4.7","2.5","0.5","519.2","13.1","2.2","0.006","-0.8","0","4.9","","","",""
"0.4","0.5","0.2","920.6","92.7","20.5","0.009","-2.3","0","0.5","","","",""
"63.3","1.6","0.1","150.3","143.6","21.7","0.008","-26.0","0","63.4","","","",""
"24.9","3.0","2.3","346.9","116.9","78.0","0.004","-6.2","0","56.6","","","",""
"0.8","1.1","0.8","685.4","10.8","1.0","0.002","-1.6","0","1.9","","","",""
"24.9","3.2","0.3","399.6","73.3","36.8","0.009","-2.4","0","25.1","","","",""
"0.8","4.6","4.4","536.3","2.1","0.2","0.002","-0.4","0","8.5","","","",""
"42.1","3.7","1.0","310.0","3.0","0.8","0.001","-3.3","0","45.5","","","",""
"104.8","4.5","3.5","352.9","80.1","31.5","0.003","-13.3","0","267.4","","","",""
"0.4","2.0","1.9","655.9","56.6","31.4","0.009","-1.0","0","4.3","","","",""
"16.1","2.0","0.9","855.3","124.4","45.7","0.004","-5.3","0","20.5","","","",""
"1.7","1.3","1.2","557.0","172.9","65.6","0.009","-5.6","0","9.9","","","",""
"10.1","1.5","0.8","816.0","98.7","9.8","0.005","-5.8","0","13.6","","","",""
"0.2","1.3","1.2","660.4","109.6","94.2","0.009","-0.7","0","1.2","","","",""
"1.2","2.9","2.8","951.2","25.1","4.2","0.004","-1.4","0","12.1","","","",""
"388.2","3.8","0.0","396.4","155.9","144.4","0.000","-26.3","0","388.2","","","",""
"41.0","3.6","2.1","567.8","54.9","0.4","0.005","-4.7","0","61.8","","","",""
"17.0","3.6","2.6","27.5","84.9","82.5","0.008","-2.6","0","34.9","","","",""
"2.7","1.3","0.2","668.3","116.5","100.1","0.004","-1.6","0","2.8","","","",""
"9.4","2.4","2.0","682.6","71.8","57.1","0.001","-5.9","0","33.4","","","",""
"5.4","5.0","0.3","106.5","140.6","139.9","0.008","-0.2","0","5.4","","","",""
"16.0","4.5","0.4","591.8","32.8","16.7","0.009","-0.8","0","16.1","","","",""
"0.2","2.0","0.5","599.9","30.8","30.3","0.003","-0.1","0","0.2","","","",""
"23.8","1.8","1.2","825.5","195.8","28.3","0.004","-12.9","0","43.6","","","",""
"13.4","0.9","0.4","146.4","97.0","25.4","0.006","-19.9","0","16.9","","","",""
"3105.9","4.4","0.6","23.8","139.9","3.6","0.009","-160.0","0","3163.5","","","",""
"3.7","2.6","1.9","189.9","13.3","9.4","0.004","-1.2","0","8.2","","","",""
"4.2","2.4","0.2","550.4","97.2","90.6","0.004","-0.8","0","4.2","","","",""
"15.2","3.7","2.5","601.2","121.4","80.2","0.008","-2.2","0","29.3","","","",""
"1.3","2.1","2.0","817.2","183.5","131.7","0.003","-4.6","0","20.3","","","",""
"0.2","1.4","1.1","550.1","65.6","61.0","0.009","-0.2","0","0.5","","","",""
"1.7","0.7","0.7","916.9","28.1","1.9","0.000","-15.8","0","8.5","","","",""
"9.6","1.9","0.1","143.6","54.1","41.4","0.009","-2.6","0","9.6","","","",""
"53.6","4.4","2.0","578.7","121.7","46.0","0.010","-3.4","0","66.6","","","",""
"52.0","4.2","3.4","376.1","155.1","42.8","0.009","-8.2","0","145.2","","","",""
"10.3","3.2","3.0","295.2","23.8","1.9","0.002","-10.6","0","107.3","","","",""
"75.2","4.5","1.8","443.7","136.5","98.8","0.005","-4.6","0","90.9","","","",""
"0.7","1.6","0.5","934.2","22.9","11.3","0.010","-0.3","0","0.8","","","",""
"160.2","4.6","2.6","104.8","175.5","133.4","0.009","-11.6","0","240.3","","","",""
"0.1","1.6","1.5","669.8","7.9","1.0","0.006","-0.4","0","1.1","","","",""
"0.0","0.2","0.2","251.8","72.7","68.3","0.002","-2.5","0","0.1","","","",""
"38.2","3.9","1.8","922.1","152.9","73.1","0.007","-3.2","0","48.3","","","",""
"3.9","2.5","1.6","943.0","9.5","2.5","0.002","-1.1","0","6.8","","","",""
"768.7","2.9","0.3","32.7","199.4","117.9","0.007","-90.2","0","776.7","","","",""
"1.3","0.9","0.8","526.5","168.1","106.7","0.005","-6.3","0","5.5","","","",""
"50.2","4.0","2.8","681.8","110.9","23.7","0.005","-6.4","0","100.7","","","",""
"63.4","1.5","0.1","179.4","189.5","154.9","0.002","-27.2","0","63.7","","","",""
"2.5","1.3","1.2","547.7","198.0","87.8","0.002","-24.4","0","38.6","","","",""
"302.7","4.2","0.3","92.2","93.1","55.5","0.006","-17.0","0","304.6","","","",""
"44.4","0.4","0.1","10.7","56.7","47.9","0.001","-251.3","0","49.2","","","",""
"11362.6","3.3","2.8","4.1","84.8","50.6","0.000","-4367.0","0","46343.4","","","",""
"55.5","3.2","1.1","884.9","62.8","19.2","0.002","-6.3","0","63.2","","","",""
"2.7","2.1","0.0","431.2","23.6","14.6","0.009","-0.6","0","2.7","","","",""
"201.1","2.8","0.3","223.2","114.3","84.6","0.001","-26.1","0","203.6","","","",""
"0.0","0.3","0.0","194.1","10.6","9.9","0.004","-0.2","0","0.0","","","",""
"0.2","2.8","2.8","374.7","97.3","85.5","0.007","-1.1","0","8.8","","","",""
"19.4","4.8","4.3","944.7","77.7","36.9","0.002","-4.6","0","104.9","","","",""
"29.5","4.3","3.7","144.8","37.0","0.5","0.010","-6.6","0","119.2","","","",""
"1.3","1.5","1.0","884.0","68.9","26.5","0.010","-1.2","0","2.6","","","",""
"42.2","3.3","0.4","563.1","154.6","81.0","0.008","-4.0","0","42.9","","","",""
"0.3","1.3","0.9","672.8","18.8","11.7","0.007","-0.4","0","0.6","","","",""
"2.5","1.6","0.5","613.8","85.6","58.8","0.010","-1.1","0","2.8","","","",""
"53.1","4.3","4.1","25.1","97.4","89.9","0.002","-44.1","0","800.1","","","",""
"243.2","2.8","1.7","250.8","123.8","48.3","0.001","-50.4","0","394.3","","","",""
"7.5","4.9","3.9","596.4","83.1","81.1","0.001","-0.8","0","20.2","","","",""
"57.4","3.6","1.7","525.5","118.3","53.3","0.006","-5.5","0","72.3","","","",""
"0.2","0.9","0.8","561.0","53.1","30.1","0.009","-1.2","0","0.9","","","",""
"0.1","0.5","0.5","718.7","70.7","38.1","0.003","-3.9","0","0.9","","","",""
"0.5","0.6","0.1","850.7","25.1","3.0","0.005","-1.4","0","0.5","","","",""
"3.6","1.8","0.0","912.7","74.3","34.9","0.009","-1.1","0","3.6","","","",""
"14.9","2.0","0.1","890.6","134.9","30.9","0.008","-3.8","0","15.0","","","",""
"136.3","3.8","1.2","651.3","154.4","9.6","0.005","-10.7","0","152.6","","","",""
"2992.4","3.5","1.1","43.7","186.3","78.1","0.002","-273.9","0","3350.9","","","",""
"59.6","3.5","0.4","723.5","100.2","81.7","0.001","-5.0","0","60.5","","","",""
"0.0","0.0","0.0","539.7","89.1","88.0","0.006","-0.1","0","0.0","","","",""
"102.9","5.0","2.0","274.3","145.5","133.0","0.002","-5.0","0","123.4","","","",""
"213.1","4.5","0.1","145.2","115.1","62.7","0.009","-10.4","0","213.2","","","",""
"48.5","3.3","0.9","936.7","145.8","13.6","0.007","-5.0","0","52.9","","","",""
"1.1","0.5","0.4","159.5","69.2","13.8","0.005","-16.5","0","3.7","","","",""
"32.2","4.8","1.2","486.2","95.7","78.1","0.006","-1.5","0","34.5","","","",""
"41.2","1.6","1.3","388.4","167.4","22.6","0.002","-39.7","0","107.1","","","",""
"0.6","1.6","1.0","727.4","5.0","2.8","0.002","-0.4","0","1.0","","","",""
"116.2","4.2","2.8","184.7","77.6","45.0","0.004","-11.3","0","202.8","","","",""
"14.1","0.6","0.2","285.2","158.4","13.3","0.002","-54.8","0","17.4","","","",""
"1.8","0.6","0.2","540.5","62.9","48.2","0.001","-6.1","0","1.9","","","",""
"15.0","2.7","2.1","664.5","76.7","30.0","0.003","-5.6","0","39.8","","","",""
"0.3","3.8","3.8","501.9","9.0","1.9","0.007","-0.5","0","6.9","","","",""
"9.7","0.5","0.0","461.6","198.2","12.6","0.003","-33.4","0","9.7","","","",""
"6.7","2.8","1.1","985.4","45.5","12.7","0.009","-1.0","0","7.8","","","",""
"95.8","3.3","0.1","552.6","169.3","61.3","0.006","-8.6","0","95.9","","","",""
"109.5","4.7","4.4","361.9","135.5","11.3","0.002","-39.7","0","873.0","","","",""
"6.6","2.0","0.4","381.5","78.5","69.0","0.004","-1.7","0","6.9","","","",""
"27.3","1.4","0.6","872.9","187.7","69.4","0.002","-16.8","0","32.7","","","",""
"86.8","4.6","0.9","710.2","102.8","41.4","0.005","-4.3","0","90.2","","","",""
"0.2","0.1","0.1","396.6","186.7","98.9","0.003","-16.1","0","0.3","","","",""
"57.4","2.3","1.6","47.2","30.8","16.5","0.003","-23.7","0","120.1","","","",""
"3.7","2.7","1.3","833.5","21.4","11.0","0.005","-0.7","0","4.9","","","",""
"6.7","3.5","1.7","672.2","27.9","23.8","0.002","-0.7","0","8.8","","","",""
"68.6","4.1","2.4","545.4","172.0","54.0","0.008","-6.4","0","106.6","","","",""
"9.5","0.7","0.4","146.1","50.3","38.0","0.001","-24.8","0","13.0","","","",""
"146.8","1.5","0.2","496.2","187.4","166.3","0.000","-68.5","0","149.7","","","",""
"4.7","1.4","1.0","706.2","88.7","7.8","0.005","-5.3","0","9.7","","","",""
"137.9","4.5","1.9","559.5","175.0","34.1","0.008","-8.2","0","168.0","","","",""
"98.1","3.8","1.1","666.0","146.2","65.1","0.004","-7.5","0","107.4","","","",""
"61.7","4.9","2.3","648.4","121.3","67.1","0.006","-3.3","0","78.2","","","",""
"4.9","1.9","0.8","821.2","37.7","1.6","0.007","-1.7","0","5.8","","","",""
"30.7","1.6","0.9","398.8","198.6","83.8","0.004","-16.9","0","45.2","","","",""
"31.3","1.4","0.5","197.6","74.1","8.7","0.005","-16.8","0","34.7","","","",""
"0.4","0.8","0.2","277.9","11.0","9.1","0.003","-0.6","0","0.4","","","",""
"5.8","0.9","0.4","819.4","151.4","33.3","0.004","-8.7","0","7.1","","","",""
"19.8","3.0","2.1","357.5","70.8","22.1","0.008","-4.4","0","39.6","","","",""
"22.0","3.2","2.6","450.8","151.6","37.7","0.009","-7.3","0","73.0","","","",""
"175.4","3.2","1.0","665.9","167.9","4.5","0.003","-19.2","0","194.0","","","",""
"4.5","3.3","2.7","841.6","76.7","35.2","0.009","-1.4","0","14.6","","","",""
"1.4","1.5","0.9","811.2","180.5","160.6","0.006","-0.9","0","2.2","","","",""
"0.3","0.9","0.6","777.5","2.9","1.6","0.001","-0.8","0","0.6","","","",""
"171.1","4.3","2.1","264.8","81.2","33.4","0.004","-12.1","0","223.8","","","",""
"0.3","4.4","4.2","779.7","6.3","3.6","0.005","-0.2","0","3.2","","","",""
"31.1","1.9","1.0","763.0","125.5","9.5","0.003","-13.2","0","45.6","","","",""
"0.1","3.2","2.4","748.0","194.8","194.6","0.002","-0.0","0","0.3","","","",""
"11.9","2.2","1.7","556.4","71.8","26.0","0.003","-6.0","0","28.6","","","",""
"1510.0","4.7","1.6","683.1","128.3","20.7","0.000","-79.0","0","1709.0","","","",""
"6.3","4.0","1.0","302.5","14.0","10.1","0.008","-0.4","0","6.7","","","",""
"295.4","4.1","2.7","225.8","170.4","111.9","0.002","-30.7","0","514.5","","","",""
"9.2","0.6","0.2","401.8","54.1","1.9","0.001","-26.2","0","10.1","","","",""
"5.1","5.0","4.9","468.3","131.8","111.2","0.001","-7.7","0","191.2","","","",""
"78.2","4.4","2.3","976.8","147.7","75.8","0.003","-5.5","0","107.6","","","",""
"6.0","1.4","0.7","611.2","135.3","67.6","0.007","-3.8","0","7.8","","","",""
"0.6","0.3","0.3","869.0","124.8","79.0","0.000","-107.2","0","9.1","","","",""
"27.6","2.6","1.6","795.0","194.2","79.1","0.006","-6.3","0","43.4","","","",""
"80.6","4.3","0.9","164.3","63.7","38.9","0.008","-4.6","0","83.9","","","",""
"0.0","1.0","0.9","953.8","15.9","11.5","0.009","-0.1","0","0.1","","","",""
"107.6","2.0","0.4","611.1","45.7","18.3","0.000","-26.9","0","111.3","","","",""
"115.4","4.9","1.7","607.0","151.7","36.4","0.009","-5.4","0","131.2","","","",""
"18.4","3.0","2.1","576.9","54.4","7.0","0.005","-4.3","0","37.7","","","",""
"27.1","3.6","0.1","486.3","188.1","147.5","0.010","-2.1","0","27.1","","","",""
"1.7","3.2","3.0","430.3","12.4","6.2","0.003","-1.4","0","13.7","","","",""
"75.3","2.4","1.3","766.8","187.4","25.4","0.003","-17.9","0","105.0","","","",""
"7.9","4.6","2.2","698.3","19.9","8.4","0.009","-0.5","0","10.2","","","",""
"19.4","1.0","0.4","789.9","29.7","19.6","0.000","-23.5","0","23.7","","","",""
"5.5","0.8","0.0","734.9","56.9","19.0","0.002","-8.2","0","5.5","","","",""
"291.8","4.7","2.7","538.5","162.2","24.1","0.003","-19.2","0","430.4","","","",""
"6.4","2.2","1.1","983.6","170.7","105.3","0.010","-1.7","0","8.4","","","",""
"138.1","4.9","2.4","464.7","124.3","60.1","0.005","-7.7","0","182.5","","","",""
"122.7","3.4","1.3","275.3","150.3","110.2","0.003","-12.7","0","145.0","","","",""
"0.7","2.0","1.7","814.9","55.2","40.2","0.007","-0.6","0","2.4","","","",""
"26.2","3.3","1.6","302.7","128.7","95.7","0.008","-3.2","0","34.2","","","",""
"106.3","3.0","1.0","787.4","64.1","47.3","0.000","-12.7","0","117.8","","","",""
"164.5","4.5","0.4","523.4","135.8","13.6","0.007","-8.0","0","165.8","","","",""
"584.3","3.6","2.0","303.7","37.6","21.4","0.000","-65.7","0","852.2","","","",""
"3.6","1.4","1.0","615.2","62.4","5.7","0.008","-3.1","0","6.4","","","",""
"42.5","4.4","4.0","400.6","145.6","18.3","0.006","-12.3","0","241.1","","","",""
"15.4","4.4","2.9","271.2","60.5","52.8","0.005","-1.4","0","26.9","","","",""
"2.4","4.3","4.1","797.0","80.1","26.7","0.009","-2.0","0","36.1","","","",""
"6.3","3.5","0.1","882.7","131.0","119.8","0.006","-0.5","0","6.3","","","",""
"21.2","3.5","2.0","908.7","19.0","0.5","0.002","-2.5","0","31.8","","","",""
"126.7","3.7","0.7","657.0","54.8","45.4","0.000","-9.8","0","132.1","","","",""
"14.2","3.9","2.4","876.9","166.7","111.8","0.010","-1.6","0","23.6","","","",""
"13.4","0.8","0.3","124.6","97.6","34.7","0.005","-23.7","0","15.0","","","",""
"20.7","1.2","0.7","977.9","119.7","27.7","0.001","-19.7","0","30.3","","","",""
"16.4","1.5","0.6","385.0","125.1","1.8","0.008","-9.5","0","20.1","","","",""
"15.6","2.9","1.9","967.8","19.3","13.7","0.000","-3.1","0","26.6","","","",""
"44.5","4.2","2.5","766.3","145.2","99.6","0.004","-4.0","0","69.5","","","",""
"3.1","1.1","1.0","521.4","185.9","131.7","0.001","-24.4","0","28.0","","","",""
"61.9","2.6","1.4","782.9","104.9","67.7","0.001","-12.6","0","85.5","","","",""
"14.7","3.7","2.2","387.8","186.4","169.6","0.007","-1.7","0","22.4","","","",""
"86.1","2.2","1.4","394.4","154.2","37.2","0.003","-28.8","0","140.1","","","",""
"173.8","3.4","1.4","121.4","138.3","52.9","0.009","-18.6","0","209.3","","","",""
"322.8","5.0","0.9","293.9","181.3","83.7","0.006","-13.6","0","334.2","","","",""
"2.1","1.5","0.2","243.2","22.6","15.3","0.008","-1.0","0","2.2","","","",""
"54.0","2.7","1.3","76.1","44.6","33.4","0.004","-9.6","0","71.0","","","",""
"52.8","2.4","0.4","132.8","106.7","62.1","0.009","-9.4","0","54.7","","","",""
"15.2","3.2","0.5","496.5","53.0","38.5","0.005","-1.5","0","15.5","","","",""
"0.8","0.4","0.2","826.8","118.9","17.3","0.004","-8.0","0","1.3","","","",""
"2.4","3.7","1.0","510.9","6.7","3.2","0.009","-0.2","0","2.6","","","",""
"14.7","1.1","0.6","121.7","180.1","93.4","0.010","-17.9","0","20.8","","","",""
"7.9","4.8","3.6","10.6","29.1","28.9","0.005","-0.8","0","17.5","","","",""
"20.2","1.6","0.2","920.6","118.9","53.4","0.002","-8.3","0","20.5","","","",""
"2.5","4.9","2.4","957.5","188.7","184.5","0.008","-0.1","0","3.3","","","",""
"5.6","4.2","2.9","842.3","19.8","0.6","0.010","-0.6","0","10.7","","","",""
"17.6","4.1","3.2","544.9","128.8","94.9","0.006","-2.6","0","43.3","","","",""
"0.2","1.2","0.4","843.3","138.2","137.5","0.001","-0.1","0","0.2","","","",""
"2.7","0.7","0.2","997.2","113.0","27.8","0.003","-6.6","0","3.0","","","",""
"1.7","1.6","1.5","328.7","125.6","77.9","0.010","-3.7","0","10.0","","","",""
"4.1","2.1","1.0","775.8","43.3","22.5","0.006","-1.2","0","5.2","","","",""
"1.9","2.7","1.9","981.1","170.2","168.0","0.001","-0.5","0","3.6","","","",""
"45.7","4.0","2.2","532.5","74.7","7.3","0.007","-4.2","0","66.0","","","",""
"130.6","3.4","1.0","114.8","173.2","132.0","0.007","-12.0","0","142.5","","","",""
"0.6","1.1","1.0","486.1","98.5","13.3","0.008","-5.3","0","6.3","","","",""
"36.0","3.7","2.8","397.9","148.1","87.6","0.006","-6.1","0","83.7","","","",""
"0.0","0.2","0.1","894.1","13.5","8.4","0.009","-0.2","0","0.0","","","",""
"3.4","1.4","0.7","328.9","83.4","64.4","0.006","-2.3","0","4.4","","","",""
"21.8","2.0","1.5","126.2","172.9","159.5","0.002","-12.0","0","49.2","","","",""
"5.2","1.8","0.4","723.2","153.4","121.4","0.007","-1.6","0","5.5","","","",""
"2.4","2.4","2.0","403.2","51.7","34.7","0.007","-1.5","0","8.8","","","",""
"3.2","1.5","0.3","937.5","45.3","0.8","0.008","-1.4","0","3.4","","","",""
"4.7","1.3","0.4","662.5","81.6","3.2","0.010","-3.0","0","5.1","","","",""
"0.0","0.1","0.0","554.1","72.3","39.7","0.009","-1.7","0","0.0","","","",""
"27.7","3.3","1.2","460.6","101.5","49.2","0.009","-3.0","0","32.0","","","",""
"533.7","2.9","1.7","153.9","66.9","17.5","0.001","-96.9","0","818.2","","","",""
"3.4","1.9","0.7","876.5","93.2","82.6","0.003","-1.1","0","4.0","","","",""
"46.3","3.0","0.6","713.0","132.5","79.3","0.003","-5.4","0","48.1","","","",""
"254.5","3.6","2.5","525.1","182.3","84.7","0.001","-35.7","0","473.9","","","",""
"16.3","4.3","2.7","111.0","161.1","157.1","0.006","-1.4","0","26.8","","","",""
"0.3","2.4","2.3","340.8","18.5","12.2","0.005","-1.0","0","5.3","","","",""
"20.0","1.5","0.9","636.1","112.6","54.3","0.002","-13.0","0","30.0","","","",""
"12.9","1.3","0.4","205.5","26.5","6.0","0.003","-7.8","0","14.1","","","",""
"16.9","3.3","0.1","157.8","41.5","33.1","0.009","-1.5","0","16.9","","","",""
"0.3","1.7","1.4","347.6","18.3","17.0","0.003","-0.4","0","1.0","","","",""
"33.0","3.0","1.9","417.1","132.6","98.0","0.003","-6.2","0","56.2","","","",""
"1.6","4.6","3.1","633.6","15.8","12.7","0.009","-0.1","0","2.9","","","",""
"8838.9","5.0","1.0","7.4","115.2","56.1","0.005","-374.4","0","9215.6","","","",""
"0.0","0.2","0.1","829.6","15.7","1.8","0.010","-0.4","0","0.0","","","",""
"12.7","2.2","0.1","710.0","198.2","161.9","0.005","-2.7","0","12.7","","","",""
"1.4","0.9","0.7","206.2","141.9","107.6","0.009","-4.8","0","3.8","","","",""
"1.2","0.5","0.3","979.0","109.6","86.0","0.001","-9.2","0","2.0","","","",""
"183.1","3.6","1.2","919.3","166.5","27.2","0.002","-16.0","0","204.8","","","",""
"8.2","4.6","4.4","969.4","74.1","10.2","0.004","-4.2","0","88.9","","","",""
"9.7","2.7","2.3","203.6","67.9","25.7","0.009","-5.7","0","40.8","","","",""
"1.8","4.5","4.3","999.8","23.5","11.8","0.002","-1.2","0","25.1","","","",""
"4.0","1.2","0.6","678.5","141.1","36.1","0.010","-3.9","0","5.7","","","",""
"26.9","3.8","1.6","728.4","47.8","17.0","0.005","-2.3","0","32.9","","","",""
"6.7","4.5","1.7","220.7","3.4","0.4","0.009","-0.4","0","7.8","","","",""
"0.0","0.1","0.0","914.9","31.0","29.4","0.002","-0.2","0","0.0","","","",""
"69.9","1.5","0.3","387.7","157.4","31.6","0.003","-32.0","0","72.5","","","",""
"21.1","3.5","0.2","990.5","63.3","3.2","0.009","-1.8","0","21.2","","","",""
"18.9","4.0","2.7","541.5","100.7","78.8","0.005","-2.1","0","34.1","","","",""
"125.3","3.2","0.6","358.5","157.7","43.1","0.006","-12.9","0","129.6","","","",""
"89.4","3.0","0.3","281.6","190.4","86.6","0.009","-10.2","0","90.4","","","",""
"1.5","2.9","0.3","961.3","8.3","1.8","0.010","-0.2","0","1.5","","","",""
"0.1","0.2","0.0","502.4","79.9","68.2","0.001","-5.1","0","0.1","","","",""
"1.3","1.0","0.5","629.6","74.6","47.1","0.007","-1.6","0","1.7","","","",""
